alert_id,alert_timestamp,risk_score,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,errorBalanceOrig,isZeroBalanceOrig,isZeroBalanceDest,amountToBalanceRatio,destBalanceUnchanged,txn_count,amount_outlier,oldbalanceOrg_outlier,newbalanceOrig_outlier,oldbalanceDest_outlier,newbalanceDest_outlier,rule_based_flag,rule_based_score,ml_flag,ml_score,network_flag,final_risk_score,high_risk_flag
ALERT-001430,2025-11-15 13:50:53,2.0,1,CASH_OUT,315325.25,C1048128739,0.0,0.0,C665576141,1852820.14,3459705.48,0,0,1,1,0,31532525.0,0,1,0,0,0,1,1,False,0.0,0,0.007102800889513039,True,2.0,True
ALERT-001431,2025-11-15 13:50:53,2.0,1,DEBIT,8161.64,C1780399359,99379.0,91217.36,C1504109395,490341.11,593737.38,0,0,0,0,0,0.0821264049748941,0,1,0,0,0,0,0,False,0.0,0,0.028838377310629774,True,2.0,True
ALERT-001432,2025-11-15 13:50:53,2.0,1,CASH_IN,669936.4,C378814088,360735.28,575493.61,C11003494,1852820.14,3459705.48,0,0,1,0,0,1.857141336439286,0,1,0,0,1,1,1,False,0.0,0,0.06411210751002604,True,2.0,True
ALERT-001433,2025-11-15 13:50:53,2.0,1,CASH_IN,34784.78,C238467882,532686.54,575493.61,C2083562754,812330.95,1186556.81,0,0,1,0,0,0.02792716023871727,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001434,2025-11-15 13:50:53,2.0,1,TRANSFER,600581.61,C752011518,0.0,0.0,C1782113663,1570322.56,3459705.48,0,0,1,1,0,60058161.0,0,1,0,0,0,0,1,False,0.0,0,0.003077001974409602,True,2.0,True
ALERT-001435,2025-11-15 13:50:53,2.0,1,TRANSFER,96757.4,C1787987889,0.0,0.0,C306206744,1852820.14,3459705.48,0,0,1,1,0,9675740.0,0,1,0,0,0,1,1,False,0.0,0,0.0002521432173474552,True,2.0,True
ALERT-001436,2025-11-15 13:50:53,2.0,1,DEBIT,2344.79,C1458748394,1102.0,0.0,C998351292,1559836.0,1015132.48,0,0,1,0,0,2.1277586206896553,0,1,0,0,0,0,0,False,0.0,0,0.043535928290491785,True,2.0,True
ALERT-001437,2025-11-15 13:50:53,2.0,1,TRANSFER,229316.19,C1745903324,24338.59,0.0,C747464370,1395069.49,1567434.81,0,0,1,0,0,9.421917621357688,0,1,0,0,0,0,0,False,0.0,0,0.01405909102901498,True,2.0,True
ALERT-001438,2025-11-15 13:50:53,2.0,1,TRANSFER,498178.68,C1191874608,8708.0,0.0,C728885526,46204.7,897150.84,0,0,1,0,0,57.209310978410656,0,1,0,0,0,0,0,False,0.0,0,0.020451221098668197,True,2.0,True
ALERT-001439,2025-11-15 13:50:53,2.0,1,DEBIT,9755.38,C1991094835,102287.0,92531.62,C985934102,1174448.2,971418.91,0,0,0,0,0,0.09537262799769276,0,1,0,0,0,0,0,False,0.0,0,0.028742386537543282,True,2.0,True
ALERT-001440,2025-11-15 13:50:53,2.0,1,TRANSFER,300932.58,C906448455,492.0,0.0,C1850180796,0.0,1268668.92,0,0,1,0,1,611.6515853658537,0,1,0,0,0,0,0,False,0.0,0,0.17278000906510457,True,2.0,True
ALERT-001441,2025-11-15 13:50:53,2.0,1,TRANSFER,47940.14,C910504711,0.0,0.0,C401424608,1429486.78,1178808.14,0,0,1,1,0,4794014.0,0,1,0,0,0,0,0,False,0.0,0,0.013724096503255115,True,2.0,True
ALERT-001442,2025-11-15 13:50:53,2.0,1,TRANSFER,16626.81,C1726715997,0.0,0.0,C1286084959,1852820.14,2107778.11,0,0,1,1,0,1662681.0,0,1,0,0,0,1,0,False,0.0,0,0.006588892918606762,True,2.0,True
ALERT-001443,2025-11-15 13:50:53,2.0,1,TRANSFER,297448.33,C1968196847,0.0,0.0,C1816757085,1852820.14,3459705.48,0,0,1,1,0,29744833.0,0,1,0,0,0,1,1,False,0.0,0,0.0002521432173474552,True,2.0,True
ALERT-001444,2025-11-15 13:50:53,2.0,1,CASH_IN,521419.58,C962700314,532686.54,575493.61,C401424608,1852820.14,1178808.14,0,0,1,0,0,0.40725132889850635,0,1,0,1,1,1,0,False,0.0,0,0.004424778761061947,True,2.0,True
ALERT-001445,2025-11-15 13:50:53,2.0,1,TRANSFER,287509.05,C1821010113,0.0,0.0,C1850180796,300932.58,1268668.92,0,0,1,1,0,28750905.0,0,1,0,0,0,0,0,False,0.0,0,0.005053286559389838,True,2.0,True
ALERT-001446,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C1444494461,0.0,0.0,C1262822392,1852820.14,3459705.48,0,0,1,1,0,121271961.00000001,0,1,1,0,0,1,1,False,0.0,0,0.09342741893377157,True,2.0,True
ALERT-001447,2025-11-15 13:50:53,2.0,1,TRANSFER,210650.2,C684230144,0.0,0.0,C1740000325,217142.53,1363368.51,0,0,1,1,0,21065020.0,0,1,0,0,0,0,0,False,0.0,0,0.005053286559389838,True,2.0,True
ALERT-001448,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C1602785474,0.0,0.0,C1262822392,1852820.14,3459705.48,0,0,1,1,0,163650763.0,0,1,1,0,0,1,1,False,0.0,0,0.057456449237876975,True,2.0,True
ALERT-001449,2025-11-15 13:50:53,2.0,1,TRANSFER,651387.84,C1618683794,0.0,0.0,C248609774,1852820.14,3459705.48,0,0,1,1,0,65138783.99999999,0,1,0,0,0,1,1,False,0.0,0,0.0002521432173474552,True,2.0,True
ALERT-001450,2025-11-15 13:50:53,2.0,1,TRANSFER,548288.31,C2141066548,0.0,0.0,C1883840933,1852820.14,3459705.48,0,0,1,1,0,54828831.00000001,0,1,0,0,0,1,1,False,0.0,0,0.0002521432173474552,True,2.0,True
ALERT-001451,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C327840833,0.0,0.0,C1816757085,1852820.14,3459705.48,0,0,1,1,0,210729371.0,0,1,1,0,0,1,1,False,0.0,0,0.057456449237876975,True,2.0,True
ALERT-001452,2025-11-15 13:50:53,2.0,1,CASH_OUT,332573.12,C1264701638,20426.0,0.0,C1060830840,80999.2,130747.56,0,0,1,0,0,16.28185254087927,0,1,0,0,0,0,0,False,0.0,0,0.0797765048764561,True,2.0,True
ALERT-001453,2025-11-15 13:50:53,2.0,1,CASH_IN,66413.56,C1541075662,532686.54,575493.61,C1590550415,1852820.14,3459705.48,0,0,1,0,0,0.009227769672198145,0,1,0,1,1,1,1,False,0.0,0,0.0021008403361344533,True,2.0,True
ALERT-001454,2025-11-15 13:50:53,2.0,1,CASH_IN,189595.83,C1699486292,532686.54,575493.61,C662736689,254271.98,3459705.48,0,0,1,0,0,0.02705595522784802,0,1,0,1,1,0,1,False,0.0,0,0.0021008403361344533,True,2.0,True
ALERT-001455,2025-11-15 13:50:53,2.0,1,CASH_IN,211094.41,C585074510,532686.54,575493.61,C1688019098,447894.4,97263.78,0,0,1,0,0,0.031059506686668695,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001456,2025-11-15 13:50:53,2.0,1,CASH_IN,209859.04,C1515116175,532686.54,575493.61,C1068824137,769398.8,265092.36,0,0,1,0,0,0.11647458964719871,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001457,2025-11-15 13:50:53,2.0,1,CASH_IN,235362.23,C220432328,532686.54,575493.61,C997608398,1128757.61,157982.12,0,0,1,0,0,0.11352236505901916,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001458,2025-11-15 13:50:53,2.0,1,CASH_IN,327686.42,C961983234,532686.54,575493.61,C1789550256,1852820.14,3459705.48,0,0,1,0,0,0.14193979040545404,0,1,0,1,1,1,1,False,0.0,0,0.0021008403361344533,True,2.0,True
ALERT-001459,2025-11-15 13:50:53,2.0,1,CASH_IN,348463.93,C352378889,532686.54,575493.61,C1721246982,1531575.72,1114787.21,0,0,1,0,0,0.13217835475528364,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001460,2025-11-15 13:50:53,2.0,1,CASH_IN,279846.24,C249515830,532686.54,575493.61,C1068824137,559539.76,265092.36,0,0,1,0,0,0.08963715079294342,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001461,2025-11-15 13:50:53,2.0,1,CASH_IN,159270.52,C43856716,532686.54,575493.61,C1750905143,842482.15,424250.45,0,0,1,0,0,0.04681899246339263,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001462,2025-11-15 13:50:53,2.0,1,CASH_IN,37475.31,C1731967318,532686.54,575493.61,C1170794006,1852820.14,22190.99,0,0,1,0,0,0.009902936042320848,0,1,0,1,1,1,0,False,0.0,0,0.0,True,2.0,True
ALERT-001463,2025-11-15 13:50:53,2.0,1,CASH_IN,151764.65,C215478702,532686.54,575493.61,C1335050193,531821.73,353532.56,0,0,1,0,0,0.039710900004010216,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001464,2025-11-15 13:50:53,2.0,1,CASH_IN,532111.14,C109065770,532686.54,575493.61,C997608398,893395.39,157982.12,0,0,1,0,0,0.12537201735647704,0,1,0,1,1,0,0,False,0.0,0,0.004965859714463066,True,2.0,True
ALERT-001465,2025-11-15 13:50:53,2.0,1,CASH_IN,728152.2725,C896134613,532686.54,575493.61,C1023714065,1852820.14,1412484.09,0,0,1,0,0,0.17571933872207976,0,1,1,1,1,1,0,False,0.0,0,0.05712314132858875,True,2.0,True
ALERT-001466,2025-11-15 13:50:53,2.0,1,CASH_IN,37554.62,C2097361633,532686.54,575493.61,C1234776885,1852820.14,2025098.66,0,0,1,0,0,0.006673878165174504,0,1,0,1,1,1,0,False,0.0,0,0.0,True,2.0,True
ALERT-001467,2025-11-15 13:50:53,2.0,1,CASH_IN,33499.16,C2050320909,532686.54,575493.61,C665576141,1852820.14,3459705.48,0,0,1,0,0,0.00591370994130072,0,1,0,1,1,1,1,False,0.0,0,0.0,True,2.0,True
ALERT-001468,2025-11-15 13:50:53,2.0,1,CASH_IN,283308.0,C13117403,532686.54,575493.61,C1286084959,1852820.14,2107778.11,0,0,1,0,0,0.04971920934895508,0,1,0,1,1,1,0,False,0.0,0,0.0,True,2.0,True
ALERT-001469,2025-11-15 13:50:53,2.0,1,CASH_IN,147844.59,C930900166,532686.54,575493.61,C1060830840,228843.79,130747.56,0,0,1,0,0,0.024717108692423106,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001470,2025-11-15 13:50:53,2.0,1,CASH_IN,455440.65,C1125098735,532686.54,575493.61,C248609774,1852820.14,3459705.48,0,0,1,0,0,0.07339089878352406,0,1,0,1,1,1,1,False,0.0,0,0.0021008403361344533,True,2.0,True
ALERT-001471,2025-11-15 13:50:53,2.0,1,CASH_OUT,286803.5,C1481751887,0.0,0.0,C997608398,774294.17,157982.12,0,0,1,1,0,28680350.0,0,1,0,0,0,0,0,False,0.0,0,0.0016961865386471014,True,2.0,True
ALERT-001472,2025-11-15 13:50:53,2.0,1,DEBIT,2261.24,C843959601,3183.0,921.76,C1750905143,840220.91,424250.45,0,0,1,0,0,0.7104115614200439,0,1,0,0,0,0,0,False,0.0,0,0.03143847434284609,True,2.0,True
ALERT-001473,2025-11-15 13:50:53,2.0,1,CASH_IN,183816.31,C205615258,532686.54,575493.61,C1023714065,1852820.14,1412484.09,0,0,1,0,0,0.01853169000701846,0,1,0,1,1,1,0,False,0.0,0,0.0,True,2.0,True
ALERT-001474,2025-11-15 13:50:53,2.0,1,TRANSFER,435589.96,C727497138,0.0,0.0,C401424608,1409964.46,1178808.14,0,0,1,1,0,43558996.0,0,1,0,0,0,0,0,False,0.0,0,0.005053286559389838,True,2.0,True
ALERT-001475,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C649630909,0.0,0.0,C1234776885,1329839.38,2025098.66,0,0,1,1,0,85593140.0,0,1,1,0,0,0,0,False,0.0,0,0.06933657093807159,True,2.0,True
ALERT-001476,2025-11-15 13:50:53,2.0,1,TRANSFER,699928.86,C679449777,0.0,0.0,C998351292,1268290.04,1015132.48,0,0,1,1,0,69992886.0,0,1,0,0,0,0,0,False,0.0,0,0.005053286559389838,True,2.0,True
ALERT-001477,2025-11-15 13:50:53,2.0,1,TRANSFER,109552.96,C1363800072,9915.47,0.0,C1360767589,1846787.05,2107965.39,0,0,1,0,0,11.048690581485296,0,1,0,0,0,0,0,False,0.0,0,0.01570925604551663,True,2.0,True
ALERT-001478,2025-11-15 13:50:53,2.0,1,TRANSFER,59531.87,C1886567481,0.0,0.0,C998351292,1852820.14,1015132.48,0,0,1,1,0,5953187.0,0,1,0,0,0,1,0,False,0.0,0,0.006990332564232454,True,2.0,True
ALERT-001479,2025-11-15 13:50:53,2.0,1,TRANSFER,133637.07,C361571676,0.0,0.0,C306206744,1852820.14,3459705.48,0,0,1,1,0,13363707.0,0,1,0,0,0,1,1,False,0.0,0,0.0002521432173474552,True,2.0,True
ALERT-001480,2025-11-15 13:50:53,2.0,1,TRANSFER,75752.73,C749100260,0.0,0.0,C1688019098,372141.66,97263.78,0,0,1,1,0,7575272.999999999,0,1,0,0,0,0,0,False,0.0,0,0.012000909500118818,True,2.0,True
ALERT-001481,2025-11-15 13:50:53,2.0,1,TRANSFER,100362.16,C846274760,0.0,0.0,C747464370,876637.74,1567434.81,0,0,1,1,0,10036216.0,0,1,0,0,0,0,0,False,0.0,0,0.005053286559389838,True,2.0,True
ALERT-001482,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C248483913,0.0,0.0,C248609774,1852820.14,3459705.48,0,0,1,1,0,222300562.0,0,1,1,0,0,1,1,False,0.0,0,0.057456449237876975,True,2.0,True
ALERT-001483,2025-11-15 13:50:53,2.0,1,CASH_IN,111549.83,C51460663,532686.54,575493.61,C1749186397,208152.76,277515.05,0,0,1,0,0,0.012748829035697469,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001484,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C695248316,0.0,0.0,C665576141,1852820.14,3459705.48,0,0,1,1,0,120171665.99999999,0,1,1,0,0,1,1,False,0.0,0,0.09342741893377157,True,2.0,True
ALERT-001485,2025-11-15 13:50:53,2.0,1,TRANSFER,494972.01,C5255258,0.0,0.0,C1234776885,1852820.14,2025098.66,0,0,1,1,0,49497201.0,0,1,0,0,0,1,0,False,0.0,0,0.002228427802327692,True,2.0,True
ALERT-001486,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C1928312257,0.0,0.0,C306206744,1852820.14,3459705.48,0,0,1,1,0,141700119.0,0,1,1,0,0,1,1,False,0.0,0,0.057456449237876975,True,2.0,True
ALERT-001487,2025-11-15 13:50:53,2.0,1,CASH_OUT,319825.94,C843867341,19290.55,0.0,C564160838,1743106.48,1254956.07,0,0,1,0,0,16.579410125683303,0,1,0,0,0,0,0,False,0.0,0,0.025501810346336393,True,2.0,True
ALERT-001488,2025-11-15 13:50:53,2.0,1,CASH_OUT,129431.13,C324507700,0.0,0.0,C747464370,976999.9,1567434.81,0,0,1,1,0,12943113.0,0,1,0,0,0,0,0,False,0.0,0,0.0016961865386471014,True,2.0,True
ALERT-001489,2025-11-15 13:50:53,2.0,1,CASH_OUT,105351.94,C616443292,0.0,0.0,C401424608,1845554.42,1178808.14,0,0,1,1,0,10535194.0,0,1,0,0,0,0,0,False,0.0,0,0.0016961865386471014,True,2.0,True
ALERT-001490,2025-11-15 13:50:53,2.0,1,DEBIT,3039.84,C1892869131,152809.0,149769.16,C33524623,1852820.14,1517262.16,0,0,0,0,0,0.019893069125509623,0,1,0,0,0,1,0,False,0.0,0,0.020230361037688164,True,2.0,True
ALERT-001491,2025-11-15 13:50:53,2.0,1,TRANSFER,353312.93,C1551303995,0.0,0.0,C977993101,458701.51,965870.05,0,0,1,1,0,35331293.0,0,1,0,0,0,0,0,False,0.0,0,0.02126334517764884,True,2.0,True
ALERT-001492,2025-11-15 13:50:53,2.0,1,TRANSFER,605790.2,C1466558382,0.0,0.0,C401424608,804174.27,1178808.14,0,0,1,1,0,60579019.99999999,0,1,0,0,0,0,0,False,0.0,0,0.005053286559389838,True,2.0,True
ALERT-001493,2025-11-15 13:50:53,2.0,1,TRANSFER,351854.11,C564526486,0.0,0.0,C451111351,1852820.14,3459705.48,0,0,1,1,0,35185411.0,0,1,0,0,0,1,1,False,0.0,0,0.0002521432173474552,True,2.0,True
ALERT-001494,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C973604791,0.0,0.0,C392292416,1852820.14,3420103.09,0,0,1,1,0,90248536.0,0,1,1,0,0,1,0,False,0.0,0,0.022120623981205893,True,2.0,True
ALERT-001495,2025-11-15 13:50:53,2.0,1,TRANSFER,249592.99,C214320652,0.0,0.0,C1318822808,816752.62,500631.71,0,0,1,1,0,24959299.0,0,1,0,0,0,0,0,False,0.0,0,0.016717890632194293,True,2.0,True
ALERT-001496,2025-11-15 13:50:53,2.0,1,CASH_OUT,265763.02,C795273218,57485.05,0.0,C985934102,1784963.53,971418.91,0,0,1,0,0,4.623167588790477,0,1,0,0,0,0,0,False,0.0,0,0.03404726489179094,True,2.0,True
ALERT-001497,2025-11-15 13:50:53,2.0,1,TRANSFER,301298.69,C1520491508,213449.0,0.0,C662736689,25871.21,3459705.48,0,0,1,0,0,1.4115722725334858,0,1,0,0,0,0,1,False,0.0,0,0.042134637059164,True,2.0,True
ALERT-001498,2025-11-15 13:50:53,2.0,1,DEBIT,1009.43,C2145420209,23322.0,22312.57,C1531333864,476138.03,55974.56,0,0,0,0,0,0.043282308549867074,0,1,0,0,0,0,0,False,0.0,0,0.030075954654708158,True,2.0,True
ALERT-001499,2025-11-15 13:50:53,2.0,1,TRANSFER,131033.44,C201392112,0.0,0.0,C1335050193,141691.68,353532.56,0,0,1,1,0,13103344.0,0,1,0,0,0,0,0,False,0.0,0,0.020856708873159574,True,2.0,True
ALERT-001500,2025-11-15 13:50:53,2.0,1,TRANSFER,68332.36,C748975217,0.0,0.0,C1782113663,1852820.14,3459705.48,0,0,1,1,0,6833236.0,0,1,0,0,0,1,1,False,0.0,0,0.0002521432173474552,True,2.0,True
ALERT-001501,2025-11-15 13:50:53,2.0,1,TRANSFER,205368.78,C1510087865,0.0,0.0,C985934102,1852820.14,971418.91,0,0,1,1,0,20536878.0,0,1,0,0,0,1,0,False,0.0,0,0.016036318025312257,True,2.0,True
ALERT-001502,2025-11-15 13:50:53,2.0,1,TRANSFER,424141.36,C1366722422,0.0,0.0,C2083562754,763134.49,1186556.81,0,0,1,1,0,42414136.0,0,1,0,0,0,0,0,False,0.0,0,0.005053286559389838,True,2.0,True
ALERT-001503,2025-11-15 13:50:53,2.0,1,TRANSFER,373185.07,C254918854,0.0,0.0,C401424608,430989.2,1178808.14,0,0,1,1,0,37318507.0,0,1,0,0,0,0,0,False,0.0,0,0.005053286559389838,True,2.0,True
ALERT-001504,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C12139181,0.0,0.0,C1789550256,1852820.14,3459705.48,0,0,1,1,0,225838815.0,0,1,1,0,0,1,1,False,0.0,0,0.057456449237876975,True,2.0,True
ALERT-001505,2025-11-15 13:50:53,2.0,1,TRANSFER,250968.18,C1251219927,0.0,0.0,C1782113663,1852820.14,3459705.48,0,0,1,1,0,25096818.0,0,1,0,0,0,1,1,False,0.0,0,0.0002521432173474552,True,2.0,True
ALERT-001506,2025-11-15 13:50:53,2.0,1,TRANSFER,43023.82,C780843029,0.0,0.0,C660143728,56750.45,42450.71,0,0,1,1,0,4302382.0,0,1,0,0,0,0,0,False,0.0,0,0.029877295790749315,True,2.0,True
ALERT-001507,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C1739555643,0.0,0.0,C451111351,1852820.14,3459705.48,0,0,1,1,0,162888772.0,0,1,1,0,0,1,1,False,0.0,0,0.057456449237876975,True,2.0,True
ALERT-001508,2025-11-15 13:50:53,2.0,1,TRANSFER,728152.2725,C220165304,0.0,0.0,C1262822392,1852820.14,3459705.48,0,0,1,1,0,75549913.0,0,1,1,0,0,1,1,False,0.0,0,0.003968253968253967,True,2.0,True
ALERT-001509,2025-11-15 13:50:53,2.0,1,TRANSFER,289203.45,C1094272405,0.0,0.0,C998351292,979086.58,1015132.48,0,0,1,1,0,28920345.0,0,1,0,0,0,0,0,False,0.0,0,0.005053286559389838,True,2.0,True
ALERT-001510,2025-11-15 13:50:53,2.0,1,TRANSFER,274108.4,C1568949719,0.0,0.0,C564160838,1852820.14,1254956.07,0,0,1,1,0,27410840.0,0,1,0,0,0,1,0,False,0.0,0,0.002228427802327692,True,2.0,True
ALERT-001511,2025-11-15 13:50:53,2.0,1,CASH_IN,378896.52,C1365575811,0.0,378896.52,C306206744,1852820.14,3459705.48,0,0,1,1,0,37889652.0,0,1,0,0,0,1,1,False,0.0,0,0.0009708737864077702,True,2.0,True
ALERT-001512,2025-11-15 13:50:53,2.0,1,CASH_IN,62455.76,C1500379239,532686.54,575493.61,C1359044626,171158.16,16518.36,0,0,1,0,0,0.10728310186225773,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001513,2025-11-15 13:50:53,2.0,1,CASH_IN,57323.56,C1340057206,532686.54,575493.61,C660143728,99774.27,42450.71,0,0,1,0,0,0.011673900261034355,0,1,0,1,1,0,0,False,0.0,0,0.003416856492027334,True,2.0,True
ALERT-001514,2025-11-15 13:50:53,2.0,1,CASH_IN,74230.21,C1541942595,532686.54,575493.61,C1590550415,1852820.14,3459705.48,0,0,1,0,0,0.014737821586576903,0,1,0,1,1,1,1,False,0.0,0,0.0021008403361344533,True,2.0,True
ALERT-001515,2025-11-15 13:50:53,2.0,1,CASH_IN,377287.8,C100708535,532686.54,575493.61,C985934102,1852820.14,971418.91,0,0,1,0,0,0.07381957147532905,0,1,0,1,1,1,0,False,0.0,0,0.0,True,2.0,True
ALERT-001516,2025-11-15 13:50:53,2.0,1,CASH_IN,229982.47,C24334184,532686.54,575493.61,C564160838,1727562.92,1254956.07,0,0,1,0,0,0.038797569777235696,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001517,2025-11-15 13:50:53,2.0,1,CASH_IN,216806.48,C2008547236,532686.54,575493.61,C564160838,1497580.45,1254956.07,0,0,1,0,0,0.03520879180127375,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001518,2025-11-15 13:50:53,2.0,1,CASH_IN,72897.92,C1539088279,532686.54,575493.61,C662736689,327169.9,3459705.48,0,0,1,0,0,0.0109354298103489,0,1,0,1,1,0,1,False,0.0,0,0.0021008403361344533,True,2.0,True
ALERT-001519,2025-11-15 13:50:53,2.0,1,CASH_IN,63764.9,C1094199074,532686.54,575493.61,C885951223,445655.6,215851.28,0,0,1,0,0,0.009347394171906939,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001520,2025-11-15 13:50:53,2.0,1,CASH_IN,91611.03,C553879264,532686.54,575493.61,C1750905143,931831.94,424250.45,0,0,1,0,0,0.01248371917364617,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001521,2025-11-15 13:50:53,2.0,1,CASH_IN,128022.19,C1028472807,532686.54,575493.61,C1286084959,1852820.14,2107778.11,0,0,1,0,0,0.01723032336989858,0,1,0,1,1,1,0,False,0.0,0,0.0,True,2.0,True
ALERT-001522,2025-11-15 13:50:53,2.0,1,CASH_IN,157949.72,C1710783020,532686.54,575493.61,C985934102,1852820.14,971418.91,0,0,1,0,0,0.020898145013984376,0,1,0,1,1,1,0,False,0.0,0,0.0,True,2.0,True
ALERT-001523,2025-11-15 13:50:53,2.0,1,CASH_IN,105647.45,C1826747905,532686.54,575493.61,C1068824137,126541.52,265092.36,0,0,1,0,0,0.013645063576785207,0,1,0,1,1,0,0,False,0.0,0,0.003416856492027334,True,2.0,True
ALERT-001524,2025-11-15 13:50:53,2.0,1,CASH_IN,61858.19,C948395645,532686.54,575493.61,C985934102,1720857.81,971418.91,0,0,1,0,0,0.007881844136693667,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001525,2025-11-15 13:50:53,2.0,1,CASH_IN,245041.35,C512256603,532686.54,575493.61,C985934102,1658999.62,971418.91,0,0,1,0,0,0.0309785002617703,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001526,2025-11-15 13:50:53,2.0,1,CASH_IN,137465.55,C1848886161,532686.54,575493.61,C1318822808,1066345.61,500631.71,0,0,1,0,0,0.016768161300652073,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001527,2025-11-15 13:50:53,2.0,1,CASH_IN,18513.77,C834824701,532686.54,575493.61,C306206744,1852820.14,3459705.48,0,0,1,0,0,0.002176635456217861,0,1,0,1,1,1,1,False,0.0,0,0.0,True,2.0,True
ALERT-001528,2025-11-15 13:50:53,2.0,1,CASH_IN,26295.3,C1198817209,532686.54,575493.61,C1883840933,1852820.14,3459705.48,0,0,1,0,0,0.0030143011534103517,0,1,0,1,1,1,1,False,0.0,0,0.0,True,2.0,True
ALERT-001529,2025-11-15 13:50:53,2.0,1,CASH_IN,68988.21,C137123763,532686.54,575493.61,C998351292,1820794.77,1015132.48,0,0,1,0,0,0.013887278857890699,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001530,2025-11-15 13:50:53,2.0,1,CASH_IN,404167.6,C984412970,532686.54,575493.61,C11003494,1852820.14,3459705.48,0,0,1,0,0,0.08230843044538107,0,1,0,1,1,1,1,False,0.0,0,0.0021008403361344533,True,2.0,True
ALERT-001531,2025-11-15 13:50:53,2.0,1,CASH_IN,44708.03,C203409950,532686.54,575493.61,C97730845,51569.17,3459705.48,0,0,1,0,0,0.06935626314264856,0,1,0,1,1,0,1,False,0.0,0,0.0,True,2.0,True
ALERT-001532,2025-11-15 13:50:53,2.0,1,CASH_IN,61505.91,C1790387225,532686.54,575493.61,C11003494,1852820.14,3459705.48,0,0,1,0,0,0.01252563272071999,0,1,0,1,1,1,1,False,0.0,0,0.0021008403361344533,True,2.0,True
ALERT-001533,2025-11-15 13:50:53,2.0,1,CASH_IN,343189.13,C605705199,532686.54,575493.61,C1816757085,1852820.14,3459705.48,0,0,1,0,0,0.4978646197360918,0,1,0,1,1,1,1,False,0.0,0,0.0065256190971964,True,2.0,True
ALERT-001534,2025-11-15 13:50:53,2.0,1,CASH_IN,235288.68,C47918293,532686.54,575493.61,C306206744,1852820.14,3459705.48,0,0,1,0,0,0.21532251639334765,0,1,0,1,1,1,1,False,0.0,0,0.0021008403361344533,True,2.0,True
ALERT-001535,2025-11-15 13:50:53,2.0,1,CASH_IN,206955.99,C1894144426,532686.54,575493.61,C998351292,1852820.14,1015132.48,0,0,1,0,0,0.15583853971097594,0,1,0,1,1,1,0,False,0.0,0,0.0,True,2.0,True
ALERT-001536,2025-11-15 13:50:53,2.0,1,CASH_IN,383446.61,C102103410,532686.54,575493.61,C564160838,1852820.14,1254956.07,0,0,1,0,0,0.24980699641151635,0,1,0,1,1,1,0,False,0.0,0,0.0,True,2.0,True
ALERT-001537,2025-11-15 13:50:53,2.0,1,CASH_IN,145095.94,C677317086,532686.54,575493.61,C2083562754,1187275.85,1186556.81,0,0,1,0,0,0.07563311786361562,0,1,0,1,1,0,0,False,0.0,0,0.0,True,2.0,True
ALERT-001538,2025-11-15 13:50:53,2.0,1,CASH_IN,119081.76,C827328832,532686.54,575493.61,C1023714065,1852820.14,1412484.09,0,0,1,0,0,0.05036986555746428,0,1,0,1,1,1,0,False,0.0,0,0.0,True,2.0,True
